movie name,character,mentions,total centrality,count,average centrality,gender
Bairaag,kailash,16.0,0.0,107.0,0.0,male
Bairaag,bholenath,15.0,720.1666666666666,99.0,7.274410774410774,male
Bairaag,boy,2.0,20.666666666666664,10.0,2.0666666666666664,male
Bairaag,grasco,2.0,24.0,9.0,2.6666666666666665,male
Heroine,actor,2.0,68.33333333333331,28.0,2.44047619047619,male
Heroine,angad,4.0,0.0,33.0,0.0,male
Heroine,aryan,18.0,647.3333333333334,186.0,3.480286738351255,male
Kamaal Dhamaal Malamaal,paresh,3.0,0.0,52.0,0.0,male
Kamaal Dhamaal Malamaal,son,3.0,207.5,26.0,7.980769230769231,male
Kamaal Dhamaal Malamaal,nana,12.0,319.0,109.0,2.926605504587156,male
Kamaal Dhamaal Malamaal,rawal,3.0,920.0,53.0,17.358490566037737,male
Kamaal Dhamaal Malamaal,father,3.0,115.5,25.0,4.62,male
Kamaal Dhamaal Malamaal,johnny,44.0,2921.166666666667,381.0,7.667104111986003,male
Kamaal Dhamaal Malamaal,puri,4.0,345.5,57.0,6.06140350877193,male
Kamaal Dhamaal Malamaal,man,9.0,318.00000000000017,79.0,4.025316455696204,male
Kamaal Dhamaal Malamaal,sam,33.0,450.0,283.0,1.5901060070671378,male
Kamaal Dhamaal Malamaal,om,4.0,0.0,55.0,0.0,male
Oh My God,qureshi,0.0,254.0,36.0,7.055555555555555,male
Oh My God,gopi,0.0,0.0,36.0,0.0,male
Oh My God,hanif,0.0,0.0,18.0,0.0,male
Oh My God,kanji,0.0,1891.8,676.0,2.798520710059172,male
Oh My God,sardesai,0.0,67.0,30.0,2.2333333333333334,male
Oh My God,krishna,0.0,354.3666666666668,214.0,1.6559190031152653,male
Oh My God,man,0.0,114.0,17.0,6.705882352941177,male
Oh My God,god,0.0,1116.8333333333337,155.0,7.205376344086024,male
English Vinglish,satish,4.0,240.0,51.0,4.705882352941176,male
English Vinglish,son,2.0,230.85,34.0,6.7897058823529415,male
English Vinglish,laurent,6.0,50.5,49.0,1.030612244897959,male
English Vinglish,manu,1.0,227.0,39.0,5.820512820512819,male
English Vinglish,man,1.0,27.2,6.0,4.533333333333333,male
Aiyyaa,surya,12.0,350.0,73.0,4.794520547945205,male
Aiyyaa,madhav,1.0,61.0,9.0,6.777777777777778,male
Chittagong (film),wilkinson,18.0,1220.5380952380951,194.0,6.291433480608738,male
Chittagong (film),surya,6.0,0.0,53.0,0.0,male
Chittagong (film),masterda,10.0,231.4,61.0,3.79344262295082,male
Chittagong (film),johnson,9.0,296.0,92.0,3.217391304347826,male
Chittagong (film),boy,1.0,6.0,3.0,2.0,male
Bhoot Returns,tarun,10.0,606.0,118.0,5.135593220338983,male
Bundal Baaz,raja,14.0,832.1666666666665,265.0,3.140251572327044,male
Bundal Baaz,ranjit,15.0,454.3333333333333,141.0,3.222222222222222,male
Bundal Baaz,daydreamer,2.0,0.0,37.0,0.0,male
Bundal Baaz,father,7.0,333.66666666666663,58.0,5.75287356321839,male
Bundal Baaz,genie,14.0,787.8333333333335,133.0,5.923558897243109,male
Bundal Baaz,rajaram,14.0,320.62777777777774,173.0,1.853339755940912,male
Bundal Baaz,sulaiman,10.0,969.0,98.0,9.887755102040815,male
Bundal Baaz,nisha,22.0,563.5,180.0,3.1305555555555555,male
Student Of The Year,dean,5.0,54.0,49.0,1.1020408163265305,male
Student Of The Year,rohan,27.0,198.5,214.0,0.927570093457944,male
Student Of The Year,abhimanyu,5.0,317.66666666666663,193.0,1.6459412780656302,male
Student Of The Year,father,3.0,42.00000000000001,32.0,1.3125000000000002,male
Student Of The Year,man,21.0,5.5,3.0,1.8333333333333333,male
Student Of The Year,jeet,1.0,76.0,16.0,4.75,male
Student Of The Year,singh,1.0,21.0,12.0,1.75,male
Student Of The Year,brother,1.0,133.5,21.0,6.357142857142857,male
Student Of The Year,abhi,5.0,0.0,51.0,0.0,male
Chalte Chalte,ravi,4.0,24.0,28.0,0.8571428571428571,male
Chalte Chalte,man,1.0,330.6666666666667,59.0,5.6045197740113,male
Delhi Safari,bagga,4.0,0.0,62.0,0.0,male
Delhi Safari,alex,11.0,392.5,154.0,2.5487012987012987,male
Delhi Safari,bajrangi,17.0,654.6666666666666,187.0,3.500891265597148,male
Delhi Safari,yuvi,14.0,680.0,161.0,4.22360248447205,male
Delhi Safari,sultan,7.0,164.93333333333337,63.0,2.6179894179894183,male
Chitchor,vinod,11.0,67.0,95.0,0.7052631578947368,male
Chitchor,pitamber,9.0,450.4166666666667,96.0,4.691840277777778,male
Chitchor,boy,1.0,86.0,9.0,9.555555555555555,male
Ajab Gazabb Love,brother,1.0,599.3333333333335,29.0,20.66666666666667,male
Ajab Gazabb Love,rajveer,5.0,395.0,83.0,4.759036144578313,male
Rush,samar,9.0,331.8333333333333,68.0,4.879901960784314,male
Rush,grover,1.0,7.0,7.0,1.0,male
Luv Shuv Tey Chicken Khurana,titu,2.0,100.0,15.0,6.666666666666667,male
Luv Shuv Tey Chicken Khurana,omi,11.0,186.0,140.0,1.3285714285714283,male
Luv Shuv Tey Chicken Khurana,man,3.0,81.33333333333334,28.0,2.904761904761905,male
Do Anjaane,son,2.0,445.0,28.0,15.892857142857142,male
Do Anjaane,ranjit,6.0,7.0,93.0,0.075268817204301,male
Do Anjaane,amit,26.0,1026.0666666666666,256.0,4.008072916666666,male
Jab Tak Hai Jaan,anand,1.0,171.0,21.0,8.142857142857142,male
Jab Tak Hai Jaan,the,3.0,0.0,232.0,0.0,male
Jab Tak Hai Jaan,samar,70.0,3418.1666666666665,443.0,7.715951843491346,male
Jab Tak Hai Jaan,zain,7.0,15.0,41.0,0.3658536585365853,male
Jab Tak Hai Jaan,father,3.0,227.23333333333352,77.0,2.9510822510822536,male
Jab Tak Hai Jaan,man,2.0,106.0,32.0,3.3125,male
Son Of Sardaar,jaswinder,6.0,0.0,34.0,0.0,male
Son Of Sardaar,billu,8.0,71.0,72.0,0.9861111111111112,male
Son Of Sardaar,man,1.0,238.0,23.0,10.347826086956522,male
Talaash,tehmur,4.0,0.0,36.0,0.0,male
Talaash,surjan,26.0,933.6666666666669,292.0,3.197488584474886,male
Talaash,sanjay,22.0,912.5,145.0,6.293103448275862,male
Talaash,kulkarni,1.0,73.0,12.0,6.083333333333333,male
Talaash,inspector,2.0,0.0,15.0,0.0,male
Talaash,shashi,18.0,163.0,121.0,1.3471074380165289,male
Talaash,armaan,23.0,469.0,209.0,2.2440191387559807,male
Talaash,actor,1.0,0.0,22.0,0.0,male
Talaash,nikhil,8.0,322.3333333333333,65.0,4.958974358974359,male
Talaash,shekhawat,1.0,95.5,15.0,6.366666666666666,male
Dus Numbri,son,1.0,20.0,4.0,5.0,male
Khiladi 786,tt,6.0,42.0,68.0,0.6176470588235294,male
Khiladi 786,azad,8.0,210.0,110.0,1.9090909090909087,male
Khiladi 786,champak,4.0,0.0,20.0,0.0,male
Khiladi 786,son,1.0,13.0,5.0,2.6,male
Khiladi 786,sattar,3.0,417.80000000000007,23.0,18.16521739130435,male
Khiladi 786,jeevanlal,4.0,0.0,67.0,0.0,male
Khiladi 786,mansukh,1.0,97.76666666666668,152.0,0.6432017543859649,male
Khiladi 786,man,1.0,58.0,10.0,5.8,male
Khiladi 786,bahattar,15.0,417.3333333333333,208.0,2.0064102564102564,male
Khiladi 786,singh,4.0,880.8047619047618,60.0,14.680079365079363,male
Dabangg 2,bachcha,10.0,557.5,108.0,5.162037037037037,male
Dabangg 2,genda,6.0,0.0,53.0,0.0,male
Dabangg 2,chedi,2.0,18.5,19.0,0.9736842105263158,male
Dabangg 2,chulbul,26.0,408.6666666666667,196.0,2.0850340136054424,male
Dabangg 2,makkhi,3.0,12.0,26.0,0.4615384615384615,male
Dabangg 2,brother,3.0,186.16666666666669,46.0,4.047101449275362,male
Dabangg 2,boy,2.0,20.0,16.0,1.25,male
Ginny Aur Johnny,johnny,8.0,1086.1666666666663,78.0,13.925213675213673,male
Ginny Aur Johnny,mehmood,1.0,7.0,3.0,2.333333333333333,male
Hera Pheri,father,2.0,1056.8666666666668,24.0,44.03611111111112,male
Hera Pheri,ajay,2.0,90.1,31.0,2.906451612903226,male
Hera Pheri,vijay,3.0,427.5333333333334,33.0,12.955555555555556,male
Jaaneman,ronnie,0.0,3413.059523809524,255.0,13.38454715219421,male
Jaaneman,taxi,0.0,44.0,103.0,0.4271844660194174,male
Jaaneman,gulbahar,0.0,1149.154761904762,101.0,11.377769919849127,male
Jaaneman,singh,0.0,566.0833333333333,72.0,7.862268518518517,male
Jaaneman,bharose,0.0,955.0,89.0,10.730337078651685,male
Kabhie Kabhie,malhotra,0.0,21.333333333333343,22.0,0.9696969696969702,male
Kabhie Kabhie,son,0.0,344.0,25.0,13.76,male
Kabhie Kabhie,father,0.0,151.0,24.0,6.291666666666667,male
Kabhie Kabhie,amit,0.0,19.0,58.0,0.3275862068965517,male
Kadambari,rabindranath,8.0,36.0,44.0,0.8181818181818182,male
Kalicharan,khanna,8.0,54.0,96.0,0.5625,male
Kalicharan,kalicharan,6.0,329.16666666666663,76.0,4.331140350877193,male
Kalicharan,prabhakar,8.0,156.33333333333331,82.0,1.9065040650406504,male
Kalicharan,din,8.0,20.0,70.0,0.2857142857142857,male
Kalicharan,man,4.0,420.0,38.0,11.052631578947368,male
Khaan Dost,pandey,1.0,90.0,25.0,3.6,male
Khaan Dost,rehmat,4.0,153.0,76.0,2.013157894736842,male
Khaan Dost,jailor,1.0,149.0,28.0,5.321428571428571,male
Khaan Dost,ramdin,4.0,273.0,100.0,2.73,male
Khaan Dost,brother,1.0,28.0,5.0,5.6,male
Khalifa,vinod,3.0,142.5,24.0,5.9375,male
Laila Majnu,father,3.0,207.5,32.0,6.484375,male
Maha Chor,raj,3.0,106.0,24.0,4.416666666666667,male
Maha Chor,singh,6.0,364.66666666666674,84.0,4.341269841269842,male
Maha Chor,prem,23.0,332.0,213.0,1.5586854460093895,male
Maha Chor,prince,11.0,385.6666666666666,116.0,3.3247126436781604,male
Maha Chor,raju,30.0,625.3333333333333,260.0,2.405128205128205,male
Manthan,rao,16.0,1241.1666666666667,238.0,5.214985994397759,male
Manthan,dr.,4.0,0.0,0.0,0.0,male
Manthan,bhola,5.0,410.0,92.0,4.456521739130435,male
Manthan,girish,1.0,0.0,40.0,0.0,male
Manthan,deshmukh,2.0,158.0,39.0,4.051282051282051,male
Mehbooba,prakash,3.0,16.0,45.0,0.3555555555555555,male
Mehbooba,suraj,7.0,300.0,67.0,4.477611940298507,male
Mehbooba,singer,13.0,306.0,140.0,2.185714285714285,male
Mehbooba,appa,2.0,44.0,24.0,1.8333333333333333,male
Mrigayaa,ghinua,9.0,435.5,71.0,6.133802816901408,male
Mrigayaa,sholpu,5.0,103.0,42.0,2.452380952380953,male
Nishaant,prasad,2.0,0.0,15.0,0.0,male
Nishaant,vishwam,11.0,966.1666666666669,86.0,11.23449612403101,male
Nishaant,zamindar,2.0,68.2,35.0,1.9485714285714288,male
Udhar Ka Sindur,dr.,0.0,0.0,0.0,0.0,male
Udhar Ka Sindur,raja,8.0,195.0,94.0,2.074468085106383,male
Udhar Ka Sindur,shivnath,5.0,66.0,44.0,1.5,male
Udhar Ka Sindur,man,1.0,5.0,6.0,0.8333333333333334,male
Zindagi,raghu,10.0,41.0,58.0,0.7068965517241379,male
Zindagi,son,1.0,7.0,4.0,1.75,male
Zindagi,ramesh,3.0,0.0,19.0,0.0,male
Aadmi Sadak Ka,son,4.0,2021.5,42.0,48.13095238095238,male
Aadmi Sadak Ka,chander,7.0,570.0,95.0,6.0,male
Aadmi Sadak Ka,upendra,3.0,1026.8333333333333,71.0,14.46244131455399,male
Aafat,amar,5.0,36.5,36.0,1.0138888888888888,male
Aafat,hardayal,4.0,15.5,18.0,0.8611111111111112,male
Aaina,man,1.0,66.0,9.0,7.333333333333333,male
Aaina,brother,2.0,201.0,49.0,4.1020408163265305,male
Aaina,ashok,5.0,0.0,18.0,0.0,male
Aaina,ram,4.0,0.0,74.0,0.0,male
Aap Ki Khatir,sagar,6.0,0.0,42.0,0.0,male
Aashiq Hoon Baharon Ka,vikram,5.0,117.5,46.0,2.5543478260869565,male
Aashiq Hoon Baharon Ka,father,7.0,217.66666666666663,64.0,3.4010416666666665,male
Aashiq Hoon Baharon Ka,ashok,24.0,334.6666666666667,181.0,1.848987108655617,male
Ab Kya Hoga,,0.0,0.0,0.0,0.0,male
Ab Kya Hoga,ram,5.0,167.0,78.0,2.141025641025641,male
Agent Vinod,vinod,0.0,24.0,19.0,1.263157894736842,male
Agent Vinod,chief,0.0,120.33333333333331,14.0,8.595238095238095,male
Agent Vinod,ajay,0.0,30.0,27.0,1.1111111111111112,male
Yamla Pagla Deewana,paramvir,47.0,1818.066666666667,439.0,4.141381928625665,male
Yamla Pagla Deewana,joginder,8.0,220.0,152.0,1.4473684210526316,male
Yamla Pagla Deewana,dharam,26.0,1239.0,250.0,4.956,male
Yamla Pagla Deewana,gajodhar,31.0,1351.333333333334,321.0,4.209761163032193,male
Yamla Pagla Deewana,karam,6.0,545.0,36.0,15.13888888888889,male
Yamla Pagla Deewana,singh,6.0,582.6666666666667,86.0,6.775193798449613,male
Yamla Pagla Deewana,brother,6.0,710.9809523809524,66.0,10.772438672438671,male
Alaap,prasad,2.0,181.0,39.0,4.641025641025641,male
Alaap,father,4.0,21.866666666666667,40.0,0.5466666666666666,male
Alaap,mr.,0.0,0.0,0.0,0.0,male
Alaap,triloki,5.0,559.6666666666666,130.0,4.305128205128205,male
Alaap,alok,17.0,255.0,167.0,1.526946107784431,male
Amaanat,deepak,3.0,0.0,35.0,0.0,male
Amaanat,suresh,13.0,48.0,108.0,0.4444444444444444,male
Amaanat,man,1.0,39.0,21.0,1.8571428571428568,male
Dhobi Ghat,father,1.0,22.0,14.0,1.5714285714285714,male
Dhobi Ghat,arun,27.0,150.5,225.0,0.6688888888888889,male
Dhobi Ghat,brother,5.0,306.6666666666667,50.0,6.133333333333334,male
Hostel,akshay,8.0,289.0,71.0,4.070422535211268,male
Hostel,pawan,13.0,141.33333333333334,97.0,1.457044673539519,male
Hostel,freshman,7.0,1743.7738095238094,57.0,30.59252297410192,male
Hostel,bobby,10.0,66.0,60.0,1.1,male
Hostel,vishnu,7.0,371.33333333333337,102.0,3.640522875816994,male
Amar Akbar Anthony,akbar,5.0,149.70000000000002,95.0,1.5757894736842106,male
Amar Akbar Anthony,ranjeet,1.0,111.5,11.0,10.136363636363637,male
Amar Akbar Anthony,father,2.0,106.66666666666666,35.0,3.0476190476190474,male
Amar Akbar Anthony,priest,2.0,95.16666666666666,56.0,1.6994047619047616,male
Amar Akbar Anthony,raju,2.0,102.0,31.0,3.290322580645161,male
Amar Akbar Anthony,amar,4.0,192.0,101.0,1.900990099009901,male
Amar Akbar Anthony,kishanlal,44.0,1771.5,375.0,4.724,male
Amar Akbar Anthony,anthony,12.0,465.0,74.0,6.283783783783784,male
Amar Akbar Anthony,brother,1.0,0.0,8.0,0.0,male
Yeh Saali Zindagi,chhotey,7.0,24.0,103.0,0.233009708737864,male
Yeh Saali Zindagi,shyam,9.0,424.1666666666667,97.0,4.372852233676976,male
Yeh Saali Zindagi,arun,10.0,172.5,104.0,1.6586538461538465,male
Yeh Saali Zindagi,father,3.0,47.0,13.0,3.615384615384616,male
Yeh Saali Zindagi,badey,14.0,357.16666666666674,141.0,2.5330969267139487,male
Yeh Saali Zindagi,kuldeep,7.0,129.33333333333334,77.0,1.6796536796536798,male
Yeh Saali Zindagi,satbir,2.0,0.0,29.0,0.0,male
Anand Ashram,dr.,0.0,0.0,0.0,0.0,male
Anand Ashram,thakur,8.0,951.8333333333334,146.0,6.519406392694064,male
Anand Ashram,girdhari,3.0,154.0,38.0,4.052631578947368,male
Anand Ashram,deepak,4.0,62.5,48.0,1.3020833333333333,male
Anand Ashram,father,3.0,110.0,24.0,4.583333333333333,male
Anand Ashram,pratap,4.0,74.0,78.0,0.9487179487179488,male
Anand Ashram,man,3.0,46.0,5.0,9.2,male
Utt Pataang,lucky,5.0,337.3,59.0,5.716949152542373,male
Utt Pataang,nandu,7.0,272.0,97.0,2.804123711340206,male
Utt Pataang,ramvilas,4.0,0.0,42.0,0.0,male
Utt Pataang,ram,4.0,33.5,26.0,1.2884615384615383,male
Patiala House,gattu,37.0,2430.833333333333,256.0,9.495442708333334,male
Patiala House,father,8.0,131.5,71.0,1.852112676056338,male
Patiala House,gurtej,8.0,176.99999999999997,44.0,4.0227272727272725,male
Anurodh,son,5.0,270.0,56.0,4.821428571428571,male
Anurodh,father,4.0,34.0,39.0,0.8717948717948718,male
Anurodh,arun,11.0,128.5,122.0,1.0532786885245902,male
Anurodh,mathur,7.0,13.0,44.0,0.2954545454545454,male
Angel,boy,1.0,127.5,19.0,6.7105263157894735,male
Angel,abhay,31.0,1046.5,236.0,4.434322033898305,male
Angel,man,2.0,313.5,28.0,11.196428571428571,male
Angel,brother,5.0,474.5000000000001,75.0,6.326666666666668,male
Apnapan,radhika,14.0,78.5,99.0,0.7929292929292929,male
Apnapan,anil,9.0,43.5,74.0,0.5878378378378378,male
Aashiqui.in,father,4.0,133.0,56.0,2.375,male
Bhumika,verma,1.0,1699.9999999999998,34.0,49.99999999999999,male
Bhumika,rajan,3.0,525.5,16.0,32.84375,male
Bhumika,family,3.0,280.0,96.0,2.9166666666666665,male
Bhumika,kale,4.0,450.33333333333337,94.0,4.790780141843972,male
Bhumika,keshav,9.0,1220.0000000000002,208.0,5.865384615384617,male
Tanu Weds Manu,pappi,3.0,106.5,44.0,2.4204545454545454,male
Tanu Weds Manu,jassi,4.0,77.0,32.0,2.40625,male
Tanu Weds Manu,raja,46.0,3380.9666666666653,462.0,7.318109668109665,male
Tanu Weds Manu,father,6.0,418.90000000000015,104.0,4.027884615384616,male
Tanu Weds Manu,manu,3.0,5593.999999999999,809.0,6.914709517923361,male
Tanu Weds Manu,manoj,3.0,142.4714285714286,45.0,3.1660317460317464,male
Tanu Weds Manu,man,3.0,643.5,53.0,12.141509433962264,male
Tanu Weds Manu,brother,2.0,44.0,14.0,3.142857142857143,male
Satrangee Parachute,pappu,7.0,436.0,66.0,6.606060606060606,male
Yeh Faasley,father,6.0,90.0,35.0,2.571428571428572,male
Yeh Faasley,man,1.0,136.5,20.0,6.825,male
Happy Husbands,rahul,3.0,0.0,37.0,0.0,male
Happy Husbands,mukundan,20.0,44.93333333333333,182.0,0.2468864468864468,male
Happy Husbands,john,6.0,532.6666666666667,62.0,8.591397849462366,male
Happy Husbands,menon,4.0,219.0,67.0,3.2686567164179103,male
Chala Murari Hero Banne,actor,2.0,63.66666666666667,24.0,2.652777777777778,male
Chala Murari Hero Banne,murari,14.0,27.5,86.0,0.3197674418604651,male
Game,op,5.0,0.0,66.0,0.0,male
Game,actor,1.0,12.0,7.0,1.7142857142857142,male
Game,vikram,6.0,75.0,53.0,1.4150943396226414,male
Game,iqbal,9.0,149.5,126.0,1.1865079365079363,male
Game,ramsay,5.0,744.0,67.0,11.1044776119403,male
F.A.L.T.U,google,3.0,25.0,24.0,1.0416666666666667,male
F.A.L.T.U,ritesh,5.0,196.0,46.0,4.260869565217392,male
F.A.L.T.U,bajirao,2.0,0.0,12.0,0.0,male
Memories in March,son,9.0,393.1666666666667,119.0,3.3039215686274512,male
Thank You,yogi,25.0,2399.333333333333,294.0,8.160997732426305,male
Thank You,vikram,32.0,1197.5,393.0,3.047073791348601,male
Thank You,kishan,45.0,1877.9166666666663,566.0,3.317873969375736,male
Thank You,king,12.0,492.1666666666667,146.0,3.3710045662100456,male
Thank You,raj,32.0,2134.833333333333,457.0,4.671407731582787,male
Charandas,charandas,21.0,2633.211904761905,210.0,12.539104308390025,male
Charandas,lalli,4.0,1377.4619047619046,82.0,16.798315911730544,male
Teen Thay Bhai,chixie,1.0,119.0,25.0,4.76,male
Teen Thay Bhai,brother,1.0,120.0,20.0,6.0,male
Dum Maaro Dum,biscuita,14.0,8.0,3.0,2.6666666666666665,male
Dum Maaro Dum,joki,17.0,458.0,152.0,3.013157894736842,male
Dum Maaro Dum,rane,7.0,209.0,51.0,4.098039215686274,male
Dum Maaro Dum,biscuit,14.0,1030.0,133.0,7.744360902255639,male
Dum Maaro Dum,ricky,8.0,14.666666666666666,29.0,0.5057471264367815,male
Zokkomon,kunal,6.0,271.0,36.0,7.527777777777778,male
Shor in the City,sawan,2.0,0.0,40.0,0.0,male
Shor in the City,tilak,9.0,3320.5,114.0,29.12719298245614,male
Shor in the City,abhay,5.0,0.0,64.0,0.0,male
Shor in the City,mandook,2.0,414.0,40.0,10.35,male
Shor in the City,ramesh,5.0,154.5,46.0,3.358695652173913,male
Chalo Dilli,manu,3.0,86.0,27.0,3.185185185185185,male
Chalo Dilli,gupta,1.0,22.0,12.0,1.8333333333333333,male
I Am,jai,10.0,467.0,115.0,4.060869565217391,male
I Am,omar,11.0,4467.916666666667,128.0,34.905598958333336,male
Dharam Veer,jwala,9.0,52.5,109.0,0.481651376146789,male
Dharam Veer,king,5.0,0.0,30.0,0.0,male
Dharam Veer,father,5.0,126.0,43.0,2.9302325581395348,male
Dharam Veer,dharam,22.0,385.5,151.0,2.552980132450331,male
Dharam Veer,veer,9.0,25.0,65.0,0.3846153846153846,male
Dharam Veer,singh,5.0,555.6666666666667,71.0,7.826291079812208,male
Dharam Veer,brother,1.0,92.0,18.0,5.111111111111111,male
Dharam Veer,boy,1.0,8.0,5.0,1.6,male
Dharam Veer,satpal,33.0,405.6666666666666,213.0,1.9045383411580592,male
Naughty @ 40,harvinder,4.0,0.0,54.0,0.0,male
Naughty @ 40,uncle,5.0,0.0,41.0,0.0,male
Naughty @ 40,father,1.0,79.33333333333336,26.0,3.051282051282052,male
Naughty @ 40,laxminarayan,1.0,0.0,11.0,0.0,male
Naughty @ 40,kapoor,2.0,82.0,44.0,1.8636363636363635,male
Naughty @ 40,sanjeev,12.0,1663.6666666666667,114.0,14.59356725146199,male
Naughty @ 40,shafarat,2.0,0.0,24.0,0.0,male
Luv Ka The End,nanda,3.0,154.66666666666666,29.0,5.333333333333333,male
Luv Ka The End,freddy,1.0,0.0,23.0,0.0,male
Luv Ka The End,father,1.0,42.0,7.0,6.0,male
Luv Ka The End,luv,16.0,1380.1666666666667,234.0,5.898148148148149,male
Luv Ka The End,boy,0.0,0.0,0.0,0.0,male
Haunted  3D,a,27.0,0.0,258.0,0.0,male
Haunted  3D,father,2.0,108.33333333333331,32.0,3.3854166666666665,male
Haunted  3D,rehan,45.0,465.6666666666666,496.0,0.9388440860215052,male
Haunted  3D,priest,2.0,464.8333333333333,35.0,13.28095238095238,male
Haunted  3D,iyer,12.0,461.0,125.0,3.688,male
Dildaar,lal,1.0,27.0,16.0,1.6875,male
Dildaar,banke,13.0,24.0,137.0,0.1751824817518248,male
Dildaar,singh,1.0,979.75,26.0,37.68269230769231,male
Love U...Mr. Kalakaar!,father,2.0,58.333333333333336,29.0,2.0114942528735638,male
Love U...Mr. Kalakaar!,sahil,10.0,16.5,64.0,0.2578125,male
Ragini MMS,uday,33.0,2303.936507936508,251.0,9.179029912097642,male
Ragini MMS,boy,1.0,40.5,12.0,3.375,male
Shagird,hanumant,63.0,3877.5666666666666,475.0,8.163298245614035,male
Shagird,mohit,22.0,251.63333333333333,239.0,1.0528591352859136,male
Shagird,bunty,11.0,179.0,96.0,1.8645833333333333,male
Shagird,singh,6.0,331.5,75.0,4.42,male
Shagird,rajmani,11.0,262.5,103.0,2.5485436893203883,male
Stanley Ka Dabba,principal,1.0,91.0,19.0,4.789473684210527,male
Stanley Ka Dabba,verma,5.0,0.0,61.0,0.0,male
Stanley Ka Dabba,khadoos,12.0,404.6666666666667,131.0,3.089058524173028,male
Stanley Ka Dabba,stanley,42.0,1279.6666666666667,412.0,3.105987055016181,male
Stanley Ka Dabba,akram,2.0,0.0,31.0,0.0,male
Doosra Aadmi,karan,3.0,56.0,21.0,2.6666666666666665,male
Pyar ka Punchnama,nishant,6.0,122.0,79.0,1.5443037974683544,male
Pyar ka Punchnama,rajat,20.0,438.5833333333333,171.0,2.564814814814815,male
Kucch Luv Jaisaa,raghav,4.0,0.0,46.0,0.0,male
Ek Hi Raasta,kamal,4.0,0.0,65.0,0.0,male
Ek Hi Raasta,atin,15.0,366.6666666666667,221.0,1.6591251885369531,male
Ek Hi Raasta,father,4.0,177.16666666666663,53.0,3.342767295597484,male
Ek Hi Raasta,man,2.0,16.0,6.0,2.6666666666666665,male
Ek Hi Raasta,munna,2.0,24.5,14.0,1.75,male
Ready,father,1.0,10.0,4.0,2.5,male
Ready,chaudhary,4.0,112.0,34.0,3.294117647058824,male
Ready,the,1.0,0.0,206.0,0.0,male
Ready,suraj,7.0,219.0,74.0,2.95945945945946,male
Ready,aryan,2.0,54.0,19.0,2.8421052631578947,male
Ready,gaurav,1.0,46.0,17.0,2.7058823529411766,male
Ready,brother,2.0,39.333333333333336,13.0,3.025641025641026,male
Ready,prem,26.0,319.83333333333337,258.0,1.2396640826873386,male
Shaitan,zubin,7.0,86.16666666666667,67.0,1.2860696517412935,male
Shaitan,father,2.0,99.0,20.0,4.95,male
Shaitan,mathur,5.0,534.8333333333334,63.0,8.48941798941799,male
Shaitan,inspector,4.0,0.0,30.0,0.0,male
Shaitan,the,2.0,129.0,350.0,0.3685714285714285,male
Shaitan,police,8.0,149.33333333333334,108.0,1.3827160493827162,male
Shaitan,arvind,1.0,0.0,31.0,0.0,male
Shaitan,commissioner,2.0,113.56666666666672,42.0,2.703968253968255,male
Bheja Fry 2,bhushan,8.0,245.5,91.0,2.697802197802197,male
Bheja Fry 2,shekharan,3.0,7.0,35.0,0.2,male
Bheja Fry 2,talwar,9.0,457.5,76.0,6.019736842105263,male
Bheja Fry 2,ajit,11.0,21.0,102.0,0.2058823529411764,male
Always Kabhi Kabhi,sameer,2.0,0.0,37.0,0.0,male
Always Kabhi Kabhi,nandy,5.0,247.3333333333333,81.0,3.053497942386831,male
Always Kabhi Kabhi,tariq,5.0,288.0,90.0,3.2,male
Always Kabhi Kabhi,sam,2.0,428.31666666666666,164.0,2.611686991869919,male
Gharaonda,sudip,11.0,394.0,134.0,2.9402985074626864,male
Gharaonda,modi,10.0,444.0,109.0,4.073394495412844,male
